Key,schinese
AcceleratorConcreteDesc,加速方块的设置，促进基地的建设。需要高级工程师3级解锁。


ZZ_OtherModlets_OldWestMigration,--------------------------------------------------------------------
oldwest_apper_01_arramus,恶臭地带
oldwest_bank_01_arramus,自由银行
oldwest_bricabrac_01_arramus,金砖四国
oldwest_bubbles_01_arramus,泡泡麻烦
oldwest_bucksden_01_arramus,雄鹿的巢穴
oldwest_bony_xpress_01_arramus,骨质快线
oldwest_cabin_11_TFP,着火的机舱
oldwest_craterfield_01_arramus,火山口场
oldwest_dukepatrol_01_arramus,杜克巡逻队
oldwest_dukepower_01_arramus,杜克·鲍尔
oldwest_gfv_01_arramus,孔雀鱼炸秃鹫
oldwest_gold_01_arramus,黄金经销商
oldwest_gunshop_01_arramus,施密蒂·麦基
oldwest_lyttletrippers_01_arramus,驿站巴士总站
oldwest_market_01_arramus,市场
oldwest_meatloaf_01_arramus,烘肉卷
oldwest_mine_01_arramus,莫利矿山
oldwest_ministrip_01_arramus,饮水处
oldwest_nitrary_01_arramus,临期工厂
oldwest_preppo_01_arramus,准备就绪安全屋
oldwest_saloon_01_arramus,温彻斯特酒吧
oldwest_schoolfix_01_arramus,学校公交站
oldwest_stables_01_arramus,哎呀呀
oldwest_stables_02_arramus,双马厩
oldwest_station_01_arramus,转角站带
oldwest_station_02_arramus,托运人站
oldwest_sweeney_01_arramus,托德·洛维特
oldwest_woodpecker_01_arramus,啄木板
trader_oldwest_bob,商人 西部老鲍勃


ZZ_OtherModlets_ReinforcedChainlinkFences,--------------------------------------------------------------------
ReinforcedChainlinkFenceVariantHelper,加固铁丝网围栏
ReinforcedChainlinkFenceVariantHelperGroupDesc,如果这是唯一能将你与另一边想要撕裂你的东西分开的东西，那就让它成为一个血腥的坚强者
ReinforcedChainlinkFenceDoor,加固铁丝网围栏门
ReinforcedChainlinkFencePole,加固铁丝网围栏杆
ReinforcedChainlinkFenceBottomRail,加固铁丝网围栏底轨
ReinforcedChainlinkFenceBottomRailPoleLeft,加固铁丝网围栏底部栏杆左
ReinforcedChainlinkFenceBottomRailPoleRight,加强铁丝网围栏底部轨道杆右
ReinforcedChainlinkFenceBottomRailPoleCorner,加固铁丝网围栏底部导轨杆角
ReinforcedChainlinkFenceMiddleRail,加固铁丝网围栏中轨
ReinforcedChainlinkFenceMiddleRailPoleLeft,加固铁丝网围栏中间栏杆左
ReinforcedChainlinkFenceMiddleRailPoleRight,加固铁丝网围栏中间栏杆右
ReinforcedChainlinkFenceMiddleRailPoleCorner,加固铁丝网围栏中轨杆角
ReinforcedChainlinkFenceTopRail,加固铁丝网围栏
ReinforcedChainlinkFenceTopRailBridge,加固铁丝网围栏顶部轨道桥
ReinforcedChainlinkFenceTopRailPoleLeft,加固铁丝网围栏顶部栏杆左
ReinforcedChainlinkFenceTopRailPoleRight,加固铁丝网围栏顶部栏杆右
ReinforcedChainlinkFenceTopRailCorner,加固铁丝网围栏顶部导轨角
ReinforcedChainlinkFenceBottomPlain,加固铁丝网围栏底部平原
ReinforcedChainlinkFenceBottomPlainPoleLeft,加固铁丝网围栏底部平杆左
ReinforcedChainlinkFenceBottomPlainPoleRight,加固铁丝网围栏底部平杆右
ReinforcedChainlinkFenceBottomPlainCorner,加固铁丝网围栏底部平角
ReinforcedChainlinkFenceTopPlainRail,加固铁丝网围栏顶部平轨
ReinforcedChainlinkFenceTopPlainRailPoleLeft,加固铁丝网围栏顶部平轨杆左
ReinforcedChainlinkFenceTopPlainRailPoleRight,加固铁丝网围栏顶部平轨杆右
ReinforcedChainlinkFenceTopPlainRailCorner,加固铁丝网围栏顶部平轨角
ReinforcedbarbedWireVariantHelper,防盗铁丝网
ReinforcedBarbedWireVariantHelperGroupDesc,锋利的铁丝尖可以刺伤入侵者，同时阻止他们......一举两得。
ReinforcedbarbedSpindle,加强型防盗网轴（围栏偏移）
ReinforcedbarbedSpindleCentered,加强型防盗网主轴（居中）
ReinforcedbarbedWireSheet,加强型防盗网围栏
ReinforcedbarbedFence,加固防盗网围栏
ReinforcedchainlinkFenceDoor,加固铁丝网门
ReinforcedchainlinkFenceDoorGroupDesc,尽管栅栏很坚固，但你仍然需要以某种方式穿过它......只是别忘了在你身后关闭它
ReinforcedchainlinkFenceDoorDouble,加固铁丝网双门
ReinforcedchainlinkFenceDoorDoubleGroupDesc,一扇非常坚固的篱笆门......有两倍的宽度
ReinforcedchainlinkGateSmall,加固铁丝网大门
ReinforcedchainlinkGateSmallGroupDesc,一个非常坚固门，当你需要带入宽阔的负载时很有用
ReinforcedchainlinkGateWide,加固铁丝网门（宽）
ReinforcedchainlinkGateWideGroupDesc,即使有坚固的围栏，你仍然需要以某种方式将你的车辆带入


ZZ_OtherModlets_SDecoStuff,--------------------------------------------------------------------
woodDecoBlockVariantHelper,木质物品 装饰
metalDecoBlockVariantHelper,金属物品 装饰
mixedDecoBlockVariantHelper,木材和金属物品 装饰
polymerDecoBlockVariantHelper,聚合物物品 装饰
concreteDecoBlockVariantHelper,混凝土物品 装饰
electricDecoBlockVariantHelper,电子物品 装饰
glassDecoBlockVariantHelper,玻璃物品 装饰
birdBathPlanterDeco,鸟浴花盆 装饰
vendingMachineDecoBlockVariantHelper,食物自动售货机 装饰
cntVendingMachine2BrokenDeco,饮料自动售货机 装饰
cntVendingMachineEnergyBrokenDeco,饮料自动售货机 装饰
cntVendingMachineWaterBrokenDeco,饮料自动售货机 装饰
cntVendingMachineSnacksFullBrokenDeco,食物自动售货机 装饰
cntPurse01Deco,钱包 装饰
cntDuffle01Deco,行李袋 装饰
cntHardenedChestSecureDeco,硬化箱子 装饰
cntSecureStorageChestHeroDeco,加固储物柜 装饰
decoEmberPileFire,壁炉余烬 1
decoEmberPileFire2,壁炉余烬 2
decoEmberPileFireDesc,这些燃烧的余烬为冰冷的混凝土底座增添了一些温暖和舒适。
cntWoodBurningStoveFire,燃木炉
cntWoodBurningStoveFireDesc,用老式的燃木炉将热量带到炉膛。
modularFireWoodStackCFire,壁炉木
decoTableSaw,台锯


ZZ_OtherModlets_ServerSideZombies_Optional,--------------------------------------------------------------------
animalZombieBunnyPLUS,大型兔子
animalZombieSnakePLUS,大型蛇
animalZombieChickenPLUS,大型鸡
animalBossZombieGracePLUS,大型格蕾丝
animalZombieLargePlasmaVulturePLUS,大型等离子秃鹫
zombieSpiderFeralBomberPLUS,无人机蜘蛛结合体
zombieSpiderFeralGliderPLUS,火焰秃鹫蜘蛛结合体
zombieM60DemolitionPLUS,手持M60的拆除者
zombieSMGArlenePLUS,手持SMG的阿琳
zombieTARifleSoldierPLUS,手持S战术突击步枪的士兵
zombieBatonHazmatPLUS,手持电击棒的穿着防化服的丧尸
zombieSteelAxeLumberjackPLUS,手持钢斧的伐木工
zombieMachetePartyGirlPLUS,手持弯刀的派对女孩
zombiePistolBusinessManPLUS,手持手枪的商人
zombieNailgunUtilityWorkerPLUS,手持钉枪的公用事业工人
zombieSniperBoePLUS,手持猎枪的布尔
zombieChainsawMoePLUS,手持电锯的莫伊
zombieDesertVultureTomClarkPLUS,手持沙漠之鹰的汤姆·克拉克
zombiePumpShotgunBikerPLUS,手持泵式霰弹枪的摩托车手
zombieBatonFatCopPLUS,手持电击棒的警察
zombieSteelClubFemaleFatPLUS,手持钢棍的大妈妈
zombieBoltNursePLUS,手持钢箭的护士
zombieSteelSledgehammerFatHawaiianPLUS,手持大锤的游客
zombieWightRadiationShowerPLUS,被辐射的恶灵
zombieBogeymanPLUS,被辐射的博格曼
zombieCrispyPLUS,柴火炉助行怪
zombieScorcherPLUS,手持火焰喷射器的自爆士兵


ZZ_OtherModlets_Sleeping,--------------------------------------------------------------------
usesleepingblock,按 {0} 跳过夜晚
sleepingblock,闹钟
clockDesc,一个可以跳过夜晚的工具，除了血月。


ZZ_OtherModlets_SStorageStuff,--------------------------------------------------------------------
cntBeerCooler,饮料冷柜 [1e80ff]保鲜：1.5[-]
cntCoolerVariantHelper,便携冰箱 [1e80ff]保鲜：1.0[-]
cntBookcasePlayer,书柜（储物）
playerStorageGroupDesc,家具物品通常具有较小的存储价值，无法上锁。这些储物物品可以固定，并具有完整的储物空间。
cntBookcasePlayerInsecure,书柜（储物）不安全
cntRetroFridgePlayer,复古冰箱 [1e80ff]保鲜：1.5[-]
cntRetroFridgePlayerInsecure,复古冰箱（储物） 不安全
cntFridgeStainlessSteelPlayer,不锈钢冰箱 [1e80ff]保鲜：1.75[-]
cntFridgeStainlessSteelPlayerInsecure,不锈钢冰箱（储物柜）不安全
cntPillCasePlayer,药盒（存储）
cntPillCasePlayerInsecure,药盒（存储）不安全
cntDeskWoodPlayer,木制书桌（储物）
cntDeskWoodPlayerInsecure,木桌（储物）不安全
cntCabinetBottomPlayer,橱柜（储物柜）
cntCabinetBottomPlayerInsecure,橱柜（储物柜）不安全
heatVentPlayer,绝密通风口（储藏室）
heatVentPlayerInsecure,绝密通风口（存储）不安全
cntLootChestHero,加固储物柜
cntCabinetBottomPlayer,柜子（储物柜）
cntCabinetBottomPlayerInsecure,机柜（存储）不安全
cntCupboardCabinetRedTopPlayer,橱柜（储物柜）
cntCupboardCabinetRedTopPlayerInsecure,橱柜（储物柜）不安全
cntCupboardCornerCNRRedPlayer,橱柜（储物柜）
cntCupboardCornerCNRRedPlayerInsecure,橱柜（储物柜）不安全
cntCupboardCabinetFullRedTopPlayer,橱柜（储物柜）
cntCupboardCabinetFullRedTopPlayerInsecure,橱柜（储物柜）不安全
cntCabinetOldBottomPlayer,旧柜（储物柜）
cntCabinetOldBottomPlayerInsecure,旧机柜（存储）不安全
cntCabinetOldSinkPlayer,带水槽的旧柜子（储物柜）
cntCabinetOldSinkPlayerInsecure,带水槽的旧机柜（存储）不安全
cntCupboardCabinetOldTopPlayer,旧橱柜（储物柜）
cntCupboardCabinetOldTopPlayerInsecure,旧橱柜（储物柜）不安全
cntCupboardCornerCNROldPlayer,旧橱柜（储物柜）
cntCupboardCornerCNROldPlayerInsecure,旧橱柜（储物柜）不安全
cntCupboardCabinetFullOldTopPlayer,旧橱柜（储物柜）
cntCupboardCabinetFullOldTopPlayerInsecure,旧橱柜（储物柜）不安全
cntGraniteSinkPlayer,带水槽的柜子（储物）
cntGraniteSinkPlayerInsecure,带水槽的机柜（存储）不安全
cntCabinetPlayerBlockVariantHelper,橱柜和橱柜（储物）
cntNightstandPlayer,床头柜（储物）
cntNightstandPlayerInsecure,床头柜（储物） 不安全
cntDeskMetalPlayer,金属桌（储物）
cntDeskMetalPlayerInsecure,金属办公桌（存储）不安全
cntLockersShortPlayer,储物柜（储物）
cntLockersShortPlayerInsecure,储物柜（储物柜）不安全
cntLockersTallPlayer,高柜（储物柜）
cntLockersTallPlayerInsecure,高柜（储物柜）不安全
cntLockersTallDoublePlayer,高双储物柜（储物）
cntLockersTallDoublePlayerInsecure,高大的双人储物柜（储物） 不安全
cntGunRackSmallMagazinesPlayer,小型枪架（存储）
cntGunRackSmallMagazinesPlayerInsecure,小枪架（存储）不安全
cntGunRackSmallArmorPlayer,小型装甲架（存储）
cntGunRackSmallArmorPlayerInsecure,小型装甲架（存储）不安全
cntGunRackLargeGuns01Player,大型枪架（存储）
cntGunRackLargeGuns01PlayerInsecure,大型枪架（存储）不安全
cntGunRackLargeGuns02Player,大型枪架（存储）
cntGunRackLargeGuns02PlayerInsecure,大型枪架（存储）不安全
playerStorageGroup30Desc,"存储空间很小，无法上锁\n储物格：30"
playerStorageGroup28Desc,"存储空间很小，无法上锁\n储物格：28"
playerStorageGroup20Desc,"存储空间很小，无法上锁\n储物格：20"
playerStorageGroup35Desc,"存储空间很小，无法上锁\n储物格：35"
playerStorageGroup40Desc,"存储空间很小，无法上锁\n储物格：40"
playerStorageGroup40Fridge15Desc,"存储空间很小，无法上锁\n储物格：40\n[1e80ff]食品保鲜效率：1.5[-]"
playerStorageGroup40Fridge17Desc,"存储空间很小，无法上锁\n储物格：40\n[1e80ff]食品保鲜效率：1.75[-]"
cntCoolerVariantHelper12Fridge1Desc,"存储空间很小，无法上锁\n储物格：12\n[1e80ff]食品保鲜效率：1[-]"
cntCoolerVariantHelper18Fridge15Desc,"存储空间很小，无法上锁\n储物格：18\n[1e80ff]食品保鲜效率：1.5[-]"
cntCoolerVariantHelper24Fridge175Desc,"存储空间很小，无法上锁\n储物格：24\n[1e80ff]食品保鲜效率：1.75[-]"
cntCoolerVariantHelper24Fridge4Desc,"存储空间很小，无法上锁\n储物格：24\n[1e80ff]食品保鲜效率：4[-]"
cntCoolerVariantHelper18Fridge4Desc,"存储空间很小，无法上锁\n储物格：18\n[1e80ff]食品保鲜效率：4[-]"


ZZ_OtherModlets_WireRelays,--------------------------------------------------------------------
FeelWireRelay_pipeLargeBlockVariantHelper,大型管道电线继电器助手
FeelWireRelay_FeelWireRelay_pipeSmallBlockVariantHelper,小管道电线继电器助手
FeelWireRelay_BlockVariantHelper_ElectricalBoxSmall,电箱小线继电器助手
FeelWireRelay_BlockVariantHelper_ElectricalBoxMedium,电箱中线继电器助手
FeelWireRelay_BlockVariantHelper_ElectricalBoxLarge,电箱大电线继电器助手
FeelWireRelay_ElectricalBoxSmall_1,电箱 - 绿色小号
FeelWireRelay_ElectricalBoxSmall_2,电箱 - 小灰色
FeelWireRelay_ElectricalBoxSmall_3,电箱 - 小蓝色
FeelWireRelay_ElectricalBoxSmall_4,电箱 - 小红色
FeelWireRelay_ElectricalBoxSmall_5,电箱 - 小黄色
FeelWireRelay_ElectricalBoxSmall_6,电箱 - 小黑色
FeelWireRelay_ElectricalBoxMedium_1,电箱 - 中绿色
FeelWireRelay_ElectricalBoxMedium_2,电箱 - 中灰色
FeelWireRelay_ElectricalBoxMedium_3,电箱 - 中蓝色
FeelWireRelay_ElectricalBoxMedium_4,电箱 - 中黄色
FeelWireRelay_ElectricalBoxMedium_5,电箱 - 中红色
FeelWireRelay_ElectricalBoxMedium_6,电箱 - 中黑色
FeelWireRelay_ElectricalBoxLarge_1,电箱 - 绿色大号
FeelWireRelay_ElectricalBoxLarge_2,电箱 - 大灰色
FeelWireRelay_ElectricalBoxLarge_3,电箱 - 蓝色大号
FeelWireRelay_ElectricalBoxLarge_4,电箱 - 大红色
FeelWireRelay_ElectricalBoxLarge_5,电箱 - 大黄色
FeelWireRelay_ElectricalBoxLarge_6,电箱 - 大号黑色
FeelWireRelayOther_1,开关板 1
FeelWireRelayOther_2,开关板 2
FeelWireRelayOther_3,开关板 3
FeelWireRelayOther_4,开关板 4
FeelWireRelay_metalPipeStraight,电热金属管直
FeelWireRelay_metalPipeValve,电动金属管阀
FeelWireRelay_metalPipeCap,电金属管帽
FeelWireRelay_metalPipeCorner,电热金属管角
FeelWireRelay_metalPipeFlange,电动金属管法兰
FeelWireRelay_metalPipeJoint,电动金属管接头
FeelWireRelay_pipeSmall1x1,小号电热管 1x1 黑色
FeelWireRelay_pipeSmall1x1Blue,小电热管 1x1 蓝色
FeelWireRelay_pipeSmall1x1Green,小电热管 1x1 绿色
FeelWireRelay_pipeSmall1x1Grey,小电热管 1x1 灰色
FeelWireRelay_pipeSmall1x1Red,小电热管 1x1 红色
FeelWireRelay_pipeSmall1x1Yellow,小电热管 1x1 黄色
FeelWireRelay_pipeSmall1x3,小电热管 1x3 黑色
FeelWireRelay_pipeSmall1x3Blue,小电热管 1x3 蓝色
FeelWireRelay_pipeSmall1x3Green,小电热管 1x3 绿色
FeelWireRelay_pipeSmall1x3Grey,小电热管 1x3 灰色
FeelWireRelay_pipeSmall1x3Red,小电热管  1x3 红色
FeelWireRelay_pipeSmall1x3Yellow,小电热管 1x3 Yellow
FeelWireRelay_pipeSmallBroke,破损的小电热管黑
FeelWireRelay_pipeSmallBrokeBlue,破损的小电热管蓝
FeelWireRelay_pipeSmallBrokeGreen,破损的小电热管绿
FeelWireRelay_pipeSmallBrokeGrey,破损的小电热管灰
FeelWireRelay_pipeSmallBrokeRed,破损的小电热管红
FeelWireRelay_pipeSmallBrokeYellow,破损的小电热管黄
FeelWireRelay_pipeSmallCap,小电热管帽黑色
FeelWireRelay_pipeSmallCapBlue,小电热管帽蓝色
FeelWireRelay_pipeSmallCapGreen,小电热管盘绿色
FeelWireRelay_pipeSmallCapGrey,小电热管帽灰色
FeelWireRelay_pipeSmallCapRed,小电热管帽红色
FeelWireRelay_pipeSmallCapYellow,小电热管帽黄色
FeelWireRelay_pipeSmallCorner,小电热管角黑色
FeelWireRelay_pipeSmallCornerBlue,小电热管角蓝色
FeelWireRelay_pipeSmallCornerGreen,小电热管角绿
FeelWireRelay_pipeSmallCornerGrey,小电热管角灰色
FeelWireRelay_pipeSmallCornerRed,小电热管角红
FeelWireRelay_pipeSmallCornerYellow,小电热管角黄色
FeelWireRelay_pipeSmallJoint,小电热管接头黑色
FeelWireRelay_pipeSmallJointBlue,小电热管接头蓝色
FeelWireRelay_pipeSmallJointGreen,小电热管接头绿色
FeelWireRelay_pipeSmallJointGrey,小电热管接头灰色
FeelWireRelay_pipeSmallJointRed,小电热管接头红
FeelWireRelay_pipeSmallJointYellow,小电热管接头黄色
FeelWireRelay_pipeSmallValve,小电热管阀黑色
FeelWireRelay_pipeSmallValve02,小电热管阀门02黑色
FeelWireRelay_pipeSmallValve02Blue,小电热管阀02蓝色
FeelWireRelay_pipeSmallValve02Green,小电热管阀02绿色
FeelWireRelay_pipeSmallValve02Grey,小电热管阀02灰色
FeelWireRelay_pipeSmallValve02Red,小电热管阀02红色
FeelWireRelay_pipeSmallValve02Switch,黑色阀门
FeelWireRelay_pipeSmallValve02SwitchBlue,蓝色阀门
FeelWireRelay_pipeSmallValve02SwitchGreen,绿色阀门
FeelWireRelay_pipeSmallValve02SwitchGrey,灰色阀门
FeelWireRelay_pipeSmallValve02SwitchRed,红色阀门
FeelWireRelay_pipeSmallValve02SwitchYellow,黄色阀门
FeelWireRelay_pipeSmallValve02Yellow,小电热管阀02黄色
FeelWireRelay_pipeSmallValveBlue,小电热管阀蓝
FeelWireRelay_pipeSmallValveGreen,小电热管阀绿色
FeelWireRelay_pipeSmallValveGrey,小电热管阀灰色
FeelWireRelay_pipeSmallValveRed,小电热管阀红
FeelWireRelay_pipeSmallValveSwitch,黑色阀门
FeelWireRelay_pipeSmallValveSwitchBlue,蓝色阀门
FeelWireRelay_pipeSmallValveSwitchGreen,绿色阀门
FeelWireRelay_pipeSmallValveSwitchGrey,灰色阀门
FeelWireRelay_pipeSmallValveSwitchRed,红色阀门
FeelWireRelay_pipeSmallValveSwitchYellow,黄色阀门
FeelWireRelay_pipeSmallValveYellow,小电热管阀黄色
FeelWireRelay_pipeSmallWall1x1,小电热管壁 1x1 黑色
FeelWireRelay_pipeSmallWall1x1Blue,小电热管壁 1x1 蓝色
FeelWireRelay_pipeSmallWall1x1Green,小电热管壁  1x1 绿色
FeelWireRelay_pipeSmallWall1x1Grey,小电热管壁 1x1 灰色
FeelWireRelay_pipeSmallWall1x1Red,小电热管壁 1x1 红色
FeelWireRelay_pipeSmallWall1x1Yellow,小电热管壁 1x1 黄色
FeelWireRelay_pipeSmallWall1x3,小电热管壁 1x3 黑色
FeelWireRelay_pipeSmallWall1x3Blue,小电热管壁 1x3 蓝色
FeelWireRelay_pipeSmallWall1x3Green,小电热管壁  1x3 绿色
FeelWireRelay_pipeSmallWall1x3Grey,小电热管壁 1x3 灰色
FeelWireRelay_pipeSmallWall1x3Red,小电热管壁 1x3 红色
FeelWireRelay_pipeSmallWall1x3Yellow,小电热管壁 1x3 黄色
FeelWireRelay_pipeSmallWallBroke,小电热管壁破黑
FeelWireRelay_pipeSmallWallBrokeBlue,小电热管壁破蓝
FeelWireRelay_pipeSmallWallBrokeGreen,小电热管壁破绿
FeelWireRelay_pipeSmallWallBrokeGrey,小电热管壁破灰
FeelWireRelay_pipeSmallWallBrokeRed,小电热管壁破红
FeelWireRelay_pipeSmallWallBrokeYellow,小电热管壁破黄
FeelWireRelay_pipeSmallWallCap,小电热管壁盖黑色
FeelWireRelay_pipeSmallWallCapBlue,小电热管壁帽蓝色
FeelWireRelay_pipeSmallWallCapGreen,小电热管壁帽绿色
FeelWireRelay_pipeSmallWallCapGrey,小电热管壁盖灰色
FeelWireRelay_pipeSmallWallCapRed,小电热管壁盖红色
FeelWireRelay_pipeSmallWallCapYellow,小电热管壁帽黄色
FeelWireRelay_pipeSmallWallCenterBridge,小电热管墙中心桥黑色
FeelWireRelay_pipeSmallWallCenterBridgeBlue,小电热管墙中心桥蓝色
FeelWireRelay_pipeSmallWallCenterBridgeGreen,小电热管墙中心桥绿色
FeelWireRelay_pipeSmallWallCenterBridgeGrey,小电热管壁中心桥灰色
FeelWireRelay_pipeSmallWallCenterBridgeRed,小电热管墙中心桥红色
FeelWireRelay_pipeSmallWallCenterBridgeYellow,小电热管壁中心桥黄色
FeelWireRelay_pipeSmallWallCorner,小电热管墙角黑色
FeelWireRelay_pipeSmallWallCornerBlue,小电热管墙角蓝色
FeelWireRelay_pipeSmallWallCornerGreen,小电热管墙角绿
FeelWireRelay_pipeSmallWallCornerGrey,小电热管壁转角灰色
FeelWireRelay_pipeSmallWallCornerRed,小电热管墙角红
FeelWireRelay_pipeSmallWallCornerYellow,小电热管壁角黄色
FeelWireRelay_pipeSmallWallInsideCorner,小电热管墙内角黑色
FeelWireRelay_pipeSmallWallInsideCornerBlue,小电热管墙内角蓝色
FeelWireRelay_pipeSmallWallInsideCornerGreen,小电热管墙内角绿化
FeelWireRelay_pipeSmallWallInsideCornerGrey,小电热管墙内角灰色
FeelWireRelay_pipeSmallWallInsideCornerRed,小电热管墙内角红
FeelWireRelay_pipeSmallWallInsideCornerYellow,小电热管墙内角黄色
FeelWireRelay_pipeSmallWallJoint,小电热管墙接缝黑色
FeelWireRelay_pipeSmallWallJointBlue,小电热管墙接缝蓝色
FeelWireRelay_pipeSmallWallJointGreen,小电热管墙接缝绿色
FeelWireRelay_pipeSmallWallJointGrey,小电热管墙接缝灰色
FeelWireRelay_pipeSmallWallJointRed,小电热管墙接缝红
FeelWireRelay_pipeSmallWallJointYellow,小电热管壁接缝黄色
FeelWireRelay_pipeSmallWallOutsideCorner,小电热管墙外角黑色
FeelWireRelay_pipeSmallWallOutsideCornerBlue,小电热管墙外角蓝色
FeelWireRelay_pipeSmallWallOutsideCornerGreen,小电热管墙外角绿化
FeelWireRelay_pipeSmallWallOutsideCornerGrey,小电热管墙外角灰色
FeelWireRelay_pipeSmallWallOutsideCornerRed,小电热管墙外角红
FeelWireRelay_pipeSmallWallOutsideCornerYellow,小电热管墙外角黄色
FeelWireRelay_pipeSmallWallValve,小电热管壁阀黑色
FeelWireRelay_pipeSmallWallValve02,小电热管壁阀02黑色
FeelWireRelay_pipeSmallWallValve02Blue,小电热管壁阀02蓝色
FeelWireRelay_pipeSmallWallValve02Green,小电热管壁阀02绿色
FeelWireRelay_pipeSmallWallValve02Grey,小电热管壁阀02灰色
FeelWireRelay_pipeSmallWallValve02Red,小电热管壁阀02红色
FeelWireRelay_pipeSmallWallValve02Switch,黑色壁挂阀
FeelWireRelay_pipeSmallWallValve02SwitchBlue,蓝色壁挂阀
FeelWireRelay_pipeSmallWallValve02SwitchGreen,绿色壁挂阀
FeelWireRelay_pipeSmallWallValve02SwitchGrey,灰色壁挂阀
FeelWireRelay_pipeSmallWallValve02SwitchRed,红色壁挂阀
FeelWireRelay_pipeSmallWallValve02SwitchYellow,黄色壁挂阀
FeelWireRelay_pipeSmallWallValve02Yellow,小电热管壁挂阀02黄色
FeelWireRelay_pipeSmallWallValveBlue,小电热管壁挂阀蓝色
FeelWireRelay_pipeSmallWallValveGreen,小电热管壁挂阀绿色
FeelWireRelay_pipeSmallWallValveGrey,小电热管壁挂阀灰色
FeelWireRelay_pipeSmallWallValveRed,小电热管壁挂阀红色
FeelWireRelay_pipeSmallWallValveSwitch,黑色壁挂阀
FeelWireRelay_pipeSmallWallValveSwitchBlue,蓝色壁挂阀
FeelWireRelay_pipeSmallWallValveSwitchGreen,绿色壁挂阀
FeelWireRelay_pipeSmallWallValveSwitchGrey,灰色壁挂阀
FeelWireRelay_pipeSmallWallValveSwitchRed,红色壁挂阀
FeelWireRelay_pipeSmallWallValveSwitchYellow,黄色壁挂阀
FeelWireRelay_pipeSmallWallValveYellow,小电热管壁挂阀黄色


ZZ_OtherModlets_WSODMedievalWeapons,--------------------------------------------------------------------
WarHammer,中世纪战锤
WarHammerDesc,中世纪武器之一，战锤是一把易于上手的武器，只要它不被目标卡住。\n可用高级维修工具修理\n可分解为铁
BattleMaul,中世纪战槌
BattleMaulDesc,中世纪武器之一，战槌的手柄比战锤更长，头部更重，一旦你习惯了重量，它是一把很棒的武器。\n可用高级维修工具修理\n可分解为铁
GateCrasher,中世纪大战槌
GateCrasherDesc,中世纪武器之一，大战槌可以击退最大的敌人，并擅长破坏锁住的门和箱子。\n可用高级维修工具修理\n可分解为铁
Mace,中世纪钉头锤
MaceDesc,中世纪武器之一，钉头锤是一种久经考验的经典钝头武器，速度快且致命。\n可用高级维修工具修理\n可分解为铁
WarMace,中世纪狼牙棒
WarMaceDesc,中世纪武器之一，狼牙棒是一把重型双手武器，拥有更远的攻击距离，给予敌人沉重的打击。\n可用高级维修工具修理\n可分解为铁
CrownSplitter,中世纪权杖
CrownSplitterDesc,中世纪武器之一，权杖在古代是身份的象征，但是作为武器也非常致命。\n可用高级维修工具修理\n可分解为铁
Hatchet,中世纪弯柄斧
HatchetDesc,中世纪武器之一，弯柄斧非常适合露营和劈开一两条肢体。\n可用高级维修工具修理\n可分解为铁
Dane,中世纪丹麦斧
DaneDesc,中世纪武器之一，丹麦斧是中世纪北方人惯用的战斗斧，也可用于砍伐树木。\n可用高级维修工具修理\n可分解为铁
BattleAxe,中世纪战斧
BattleAxeDesc,中世纪武器之一，如果一侧变钝，可以方便的使用另一面。\n可用高级维修工具修理\n可分解为铁
Claymore,中世纪大剑
ClaymoreDesc,中世纪武器之一，一把沉重的大剑，可以在敌人伤害到你之前击中目标。\n可用高级维修工具修理\n可分解为铁
MedievilSpear,中世纪长矛
MedievilSpearDesc,中世纪武器之一，长矛具有强大的攻击能力，可以在保持距离的情况下在敌人身上戳几个洞。\n可用高级维修工具修理\n可分解为铁
Halberd,中世纪战戟
HalberdDesc,中世纪武器之一，矛与斧的结合体，可以在保持距离的情况下在伤害到敌人。\n可用高级维修工具修理\n可分解为铁


ZZ_OtherModlets_WSODTacticalWeapons,--------------------------------------------------------------------
TacticalAxe,战术斧
TacticalAxeDesc,战术武器之一，在黑暗中砍伐树木和敌人的感觉从未如此美妙，这把斧头具有复合材质握把和全黑色的漆。\n可用高级维修工具修理\n可分解为铁
TacticalKnife,战术匕首
TacticalKnifeDesc,战术武器之一，可以用它击倒一头熊或雄鹿，这把匕首非常致命！\n可用高级维修工具修理\n可分解为铁
TacticalMachete,战术弯刀
TacticalMacheteDesc,战术武器之一，战术弯刀比一般的弯刀更快、更锋利。\n可用高级维修工具修理\n可分解为铁
TacticalSword,战术剑
TacticalSwordDesc,战术武器之一，永远不要低估真理之剑……呃，它只是一把很酷的战术剑。\n可用高级维修工具修理\n可分解为铁
TacticalHatchet,战术手斧
TacticalHatchetDesc,战术武器之一，野外探险时的劈柴神器，当然也适合劈砍各种丧尸。\n可用高级维修工具修理\n可分解为铁
TacticalKatana,战术武士刀
TacticalKatanaDesc,战术武器之一，这把武器完美的诠释了什么是极简主义美学。\n可用高级维修工具修理\n可分解为铁


ZZ_OtherModlets_ZTIndustrial Resources,--------------------------------------------------------------------
ztIndustrialMasterBlocks,工业大师
ztIndustrialMasterBlocksDesc,这组父块控制着电梯和公司的所有主人。
ztIndustrialDoorParentBlocks,门禁控制器
ztIndustrialDoorParentBlocksDesc,此主套装包括基于门的物品。
